,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1895
2,0.0,2.0,0.23750000000000004
3,0.0,3.0,0.18700000000000006
4,0.0,4.0,0.20899999999999996
5,1.0,0.0,0.20950000000000002
6,1.0,1.0,0.1995
7,1.0,2.0,0.20099999999999996
8,1.0,3.0,0.19499999999999995
9,1.0,4.0,0.1955
10,2.0,0.0,0.245
11,2.0,1.0,0.20899999999999996
12,2.0,2.0,0.22999999999999998
13,2.0,3.0,0.21099999999999997
14,2.0,4.0,0.22150000000000003
15,3.0,0.0,0.20799999999999996
16,3.0,1.0,0.2005
17,3.0,2.0,0.21299999999999997
18,3.0,3.0,0.22050000000000003
19,3.0,4.0,0.19999999999999996
20,4.0,0.0,0.21150000000000002
21,4.0,1.0,0.21150000000000002
22,4.0,2.0,0.21850000000000003
23,4.0,3.0,0.2015
24,4.0,4.0,0.21850000000000003
25,5.0,0.0,0.24450000000000005
26,5.0,1.0,0.23250000000000004
27,5.0,2.0,0.24050000000000005
28,5.0,3.0,0.21599999999999997
29,5.0,4.0,0.22199999999999998
30,10.0,0.0,0.23299999999999998
31,10.0,1.0,0.23399999999999999
32,10.0,2.0,0.22999999999999998
33,10.0,3.0,0.23950000000000005
34,10.0,4.0,0.20850000000000002
35,20.0,0.0,0.246
36,20.0,1.0,0.24850000000000005
37,20.0,2.0,0.251
38,20.0,3.0,0.257
39,20.0,4.0,0.25249999999999995
