,m,r,2
0,0.0,0.0,0.15749999999999997
1,0.0,1.0,0.15800000000000003
2,0.0,2.0,0.16700000000000004
3,0.0,3.0,0.15400000000000003
4,0.0,4.0,0.15449999999999997
5,0.0,5.0,0.15849999999999997
6,0.0,6.0,0.16349999999999998
7,0.0,7.0,0.16100000000000003
8,0.0,8.0,0.16849999999999998
9,0.0,9.0,0.15349999999999997
10,1.0,0.0,0.1875
11,1.0,1.0,0.1925
12,1.0,2.0,0.1965
13,1.0,3.0,0.1985
14,1.0,4.0,0.1875
15,1.0,5.0,0.2015
16,1.0,6.0,0.1785
17,1.0,7.0,0.2015
18,1.0,8.0,0.19499999999999995
19,1.0,9.0,0.1995
20,2.0,0.0,0.18100000000000005
21,2.0,1.0,0.1755
22,2.0,2.0,0.16049999999999998
23,2.0,3.0,0.17200000000000004
24,2.0,4.0,0.17300000000000004
25,2.0,5.0,0.16800000000000004
26,2.0,6.0,0.1835
27,2.0,7.0,0.17100000000000004
28,2.0,8.0,0.16949999999999998
29,2.0,9.0,0.1825
30,3.0,0.0,0.17149999999999999
31,3.0,1.0,0.18000000000000005
32,3.0,2.0,0.16400000000000003
33,3.0,3.0,0.1785
34,3.0,4.0,0.1735
35,3.0,5.0,0.16800000000000004
36,3.0,6.0,0.16849999999999998
37,3.0,7.0,0.1765
38,3.0,8.0,0.16249999999999998
39,3.0,9.0,0.16349999999999998
40,4.0,0.0,0.17100000000000004
41,4.0,1.0,0.1725
42,4.0,2.0,0.17600000000000005
43,4.0,3.0,0.16849999999999998
44,4.0,4.0,0.1875
45,4.0,5.0,0.18000000000000005
46,4.0,6.0,0.18000000000000005
47,4.0,7.0,0.18000000000000005
48,4.0,8.0,0.1755
49,4.0,9.0,0.17800000000000005
50,5.0,0.0,0.17600000000000005
51,5.0,1.0,0.17500000000000004
52,5.0,2.0,0.17300000000000004
53,5.0,3.0,0.1785
54,5.0,4.0,0.1875
55,5.0,5.0,0.1785
56,5.0,6.0,0.1795
57,5.0,7.0,0.1835
58,5.0,8.0,0.18400000000000005
59,5.0,9.0,0.18500000000000005
60,10.0,0.0,0.16449999999999998
61,10.0,1.0,0.16600000000000004
62,10.0,2.0,0.1775
63,10.0,3.0,0.16749999999999998
64,10.0,4.0,0.16900000000000004
65,10.0,5.0,0.1785
66,10.0,6.0,0.15800000000000003
67,10.0,7.0,0.15500000000000003
68,10.0,8.0,0.16200000000000003
69,10.0,9.0,0.17149999999999999
70,20.0,0.0,0.15500000000000003
71,20.0,1.0,0.14949999999999997
72,20.0,2.0,0.15100000000000002
73,20.0,3.0,0.15449999999999997
74,20.0,4.0,0.15549999999999997
75,20.0,5.0,0.15549999999999997
76,20.0,6.0,0.16300000000000003
77,20.0,7.0,0.16249999999999998
78,20.0,8.0,0.15449999999999997
79,20.0,9.0,0.16300000000000003
