,m,r,5,5_alpha
0,0.0,0.0,0.11950000000000005,
1,0.0,1.0,0.11699999999999999,
2,0.0,2.0,0.11699999999999999,
3,0.0,3.0,0.11550000000000005,
4,0.0,4.0,0.12,
5,0.0,5.0,0.118,
6,0.0,6.0,0.11399999999999999,
7,0.0,7.0,0.13049999999999995,
8,0.0,8.0,0.119,
9,0.0,9.0,0.11950000000000005,
10,1.0,0.0,0.12649999999999995,
11,1.0,1.0,0.12050000000000005,
12,1.0,2.0,0.12250000000000005,
13,1.0,3.0,0.13649999999999995,
14,1.0,4.0,0.124,
15,1.0,5.0,0.13449999999999995,
16,1.0,6.0,0.12250000000000005,
17,1.0,7.0,0.132,
18,1.0,8.0,0.12849999999999995,
19,1.0,9.0,0.14549999999999996,
20,2.0,0.0,0.14200000000000002,
21,2.0,1.0,0.139,
22,2.0,2.0,0.13549999999999995,
23,2.0,3.0,0.14400000000000002,
24,2.0,4.0,0.136,
25,2.0,5.0,0.14149999999999996,
26,2.0,6.0,0.14549999999999996,
27,2.0,7.0,0.14049999999999996,
28,2.0,8.0,0.14300000000000002,
29,2.0,9.0,0.14,
30,3.0,0.0,0.15249999999999997,
31,3.0,1.0,0.15600000000000003,
32,3.0,2.0,0.16900000000000004,
33,3.0,3.0,0.16100000000000003,
34,3.0,4.0,0.15800000000000003,
35,3.0,5.0,0.16749999999999998,
36,3.0,6.0,0.15449999999999997,
37,3.0,7.0,0.14300000000000002,
38,3.0,8.0,0.14449999999999996,
39,3.0,9.0,0.15549999999999997,
40,4.0,0.0,0.15200000000000002,
41,4.0,1.0,0.15900000000000003,
42,4.0,2.0,0.15800000000000003,
43,4.0,3.0,0.14649999999999996,
44,4.0,4.0,0.15600000000000003,
45,4.0,5.0,0.15800000000000003,
46,4.0,6.0,0.16349999999999998,
47,4.0,7.0,0.15400000000000003,
48,4.0,8.0,0.15200000000000002,
49,4.0,9.0,0.15300000000000002,
50,5.0,0.0,0.14149999999999996,
51,5.0,1.0,0.15900000000000003,
52,5.0,2.0,0.16549999999999998,
53,5.0,3.0,0.15449999999999997,
54,5.0,4.0,0.14900000000000002,
55,5.0,5.0,0.15549999999999997,
56,5.0,6.0,0.15249999999999997,
57,5.0,7.0,0.15949999999999998,
58,5.0,8.0,0.15949999999999998,
59,5.0,9.0,0.17049999999999998,
60,10.0,0.0,0.14449999999999996,
61,10.0,1.0,0.15600000000000003,
62,10.0,2.0,0.14300000000000002,
63,10.0,3.0,0.13549999999999995,
64,10.0,4.0,0.14649999999999996,
65,10.0,5.0,0.14400000000000002,
66,10.0,6.0,0.14600000000000002,
67,10.0,7.0,0.14549999999999996,
68,10.0,8.0,0.16000000000000003,
69,10.0,9.0,0.15249999999999997,
70,20.0,0.0,0.14200000000000002,
71,20.0,1.0,0.13949999999999996,
72,20.0,2.0,0.13549999999999995,
73,20.0,3.0,0.13749999999999996,
74,20.0,4.0,0.13149999999999995,
75,20.0,5.0,0.13449999999999995,
76,20.0,6.0,0.14500000000000002,
77,20.0,7.0,0.14600000000000002,
78,20.0,8.0,0.14549999999999996,
79,20.0,9.0,0.135,
